,room_type,price,host_is_superhost,host_acceptance_rate,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
22113,Entire home/apt,1100.0,0.0,99.0,1.0,3.91,1.0,1.0,Entire rental unit
22116,Entire home/apt,934.0,0.0,82.0,2.0,4.56,1.0,0.0,Entire rental unit
22117,Entire home/apt,1032.0,0.0,100.0,1.5,4.88,1.0,1.0,Entire condo
22118,Entire home/apt,1337.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire loft
22119,Entire home/apt,3786.0,1.0,93.0,2.0,4.91,1.0,0.0,Entire condo
22121,Entire home/apt,4021.0,0.0,100.0,3.0,4.8,1.0,1.0,Entire rental unit
22122,Entire home/apt,1650.0,1.0,100.0,1.0,4.67,1.0,0.0,Entire condo
22123,Entire home/apt,1115.0,0.0,99.0,1.0,4.67,1.0,1.0,Entire rental unit
22124,Entire home/apt,12386.0,0.0,100.0,6.0,5.0,1.0,1.0,Entire home
22125,Entire home/apt,586.0,0.0,98.0,1.0,4.88,1.0,0.0,Entire rental unit
22126,Entire home/apt,1415.0,0.0,98.0,1.0,4.83,1.0,0.0,Entire loft
22127,Entire home/apt,3376.0,1.0,100.0,2.0,4.84,1.0,1.0,Entire rental unit
22128,Entire home/apt,1478.0,1.0,100.0,1.0,4.57,1.0,1.0,Entire rental unit
22129,Entire home/apt,1114.0,0.0,38.0,1.0,4.8,1.0,0.0,Entire rental unit
22130,Entire home/apt,1872.0,1.0,100.0,2.0,4.67,1.0,1.0,Entire rental unit
22132,Entire home/apt,1114.0,1.0,97.0,1.0,4.8,1.0,1.0,Entire rental unit
22134,Entire home/apt,1300.0,0.0,97.0,1.0,4.93,1.0,0.0,Entire rental unit
22135,Entire home/apt,1300.0,0.0,99.0,0.0,4.8,1.0,0.0,Entire rental unit
22136,Entire home/apt,1123.0,1.0,100.0,1.0,4.95,1.0,0.0,Entire rental unit
22141,Entire home/apt,630.0,1.0,100.0,1.0,4.83,1.0,0.0,Entire condo
22142,Entire home/apt,774.0,0.0,100.0,1.0,4.8,1.0,1.0,Entire rental unit
22143,Entire home/apt,1115.0,0.0,99.0,1.0,4.82,1.0,1.0,Entire rental unit
22144,Entire home/apt,5600.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
22145,Entire home/apt,800.0,1.0,96.0,1.0,4.94,1.0,0.0,Entire rental unit
22146,Entire home/apt,881.0,0.0,98.0,1.0,3.67,1.0,0.0,Entire rental unit
22147,Entire home/apt,543.0,0.0,100.0,1.0,4.5,1.0,1.0,Entire loft
22148,Entire home/apt,1323.0,1.0,99.0,2.0,4.87,1.0,1.0,Entire rental unit
22150,Entire home/apt,1151.0,0.0,99.0,1.0,4.53,1.0,0.0,Entire condo
22151,Entire home/apt,1115.0,0.0,99.0,1.0,5.0,1.0,1.0,Entire rental unit
22152,Entire home/apt,3296.0,0.0,43.0,3.0,4.0,1.0,0.0,Entire home
22153,Entire home/apt,1419.0,0.0,100.0,1.0,4.89,1.0,1.0,Entire loft
22154,Entire home/apt,1371.0,0.0,100.0,1.0,4.86,1.0,1.0,Entire rental unit
22156,Entire home/apt,5616.0,0.0,97.0,2.0,4.84,1.0,1.0,Entire rental unit
22157,Entire home/apt,1250.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
22158,Entire home/apt,1270.0,1.0,100.0,1.0,4.95,1.0,0.0,Entire condo
22159,Entire home/apt,2064.0,0.0,95.0,2.0,5.0,1.0,0.0,Entire rental unit
22160,Entire home/apt,1040.0,0.0,100.0,1.0,4.62,1.0,1.0,Entire condo
22161,Entire home/apt,1114.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
22162,Entire home/apt,867.0,0.0,98.0,1.0,4.14,1.0,0.0,Entire rental unit
22164,Entire home/apt,3131.0,1.0,100.0,1.0,4.67,1.0,1.0,Entire home
22165,Entire home/apt,1314.0,0.0,100.0,1.0,4.64,0.0,1.0,Entire rental unit
22166,Entire home/apt,990.0,0.0,100.0,1.0,4.72,1.0,1.0,Entire rental unit
22167,Entire home/apt,699.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire condo
22168,Entire home/apt,493.0,1.0,96.0,1.0,3.67,1.0,1.0,Entire rental unit
22169,Entire home/apt,2543.0,1.0,97.0,2.0,5.0,1.0,0.0,Entire rental unit
22173,Entire home/apt,1120.0,0.0,22.0,1.0,4.8,1.0,0.0,Entire rental unit
22174,Entire home/apt,1114.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire rental unit
22175,Entire home/apt,1114.0,0.0,44.0,1.0,4.8,1.0,0.0,Entire rental unit
22177,Entire home/apt,1114.0,0.0,61.0,1.0,5.0,1.0,0.0,Entire rental unit
22179,Entire home/apt,1750.0,0.0,99.0,1.0,4.33,1.0,1.0,Entire rental unit
22180,Entire home/apt,557.0,0.0,50.0,1.0,5.0,1.0,0.0,Entire chalet
22181,Entire home/apt,875.0,0.0,98.0,1.0,5.0,1.0,0.0,Entire rental unit
22182,Entire home/apt,1023.0,0.0,98.0,1.0,4.63,1.0,0.0,Entire rental unit
22183,Entire home/apt,3992.0,0.0,100.0,2.0,4.86,1.0,0.0,Entire rental unit
22184,Entire home/apt,1114.0,0.0,61.0,2.0,4.39,1.0,0.0,Entire rental unit
22186,Entire home/apt,1100.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire rental unit
22189,Entire home/apt,1000.0,0.0,100.0,1.0,4.8,1.0,0.0,Entire rental unit
22190,Entire home/apt,1729.0,0.0,94.0,1.0,4.89,1.0,0.0,Entire rental unit
22191,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
22193,Entire home/apt,716.0,0.0,100.0,1.0,4.8,1.0,1.0,Entire condo
22194,Entire home/apt,650.0,0.0,100.0,1.0,4.63,1.0,1.0,Entire rental unit
22195,Entire home/apt,1571.0,0.0,80.0,2.0,5.0,1.0,0.0,Entire rental unit
22197,Entire home/apt,450.0,0.0,83.0,1.0,5.0,1.0,0.0,Entire rental unit
22198,Entire home/apt,757.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
22200,Entire home/apt,728.0,0.0,98.0,1.0,4.86,1.0,0.0,Entire rental unit
22201,Entire home/apt,1329.0,1.0,98.0,2.0,4.82,1.0,0.0,Entire rental unit
22202,Entire home/apt,1727.0,1.0,100.0,1.0,4.94,1.0,1.0,Entire loft
22203,Entire home/apt,1533.0,0.0,99.0,1.0,4.88,1.0,0.0,Entire rental unit
22206,Entire home/apt,1190.0,1.0,99.0,1.0,4.86,1.0,1.0,Entire condo
22209,Entire home/apt,1050.0,0.0,100.0,1.0,4.0,1.0,0.0,Entire rental unit
22210,Entire home/apt,338.0,0.0,92.0,1.0,5.0,1.0,0.0,Entire rental unit
22211,Entire home/apt,1278.0,0.0,100.0,1.0,4.8,1.0,0.0,Entire rental unit
22213,Entire home/apt,1114.0,0.0,98.0,1.0,4.25,1.0,0.0,Entire rental unit
22214,Entire home/apt,1114.0,0.0,82.0,1.0,5.0,1.0,1.0,Entire condo
22215,Entire home/apt,748.0,0.0,98.0,1.0,4.63,1.0,0.0,Entire rental unit
22217,Entire home/apt,728.0,0.0,98.0,1.0,4.67,1.0,0.0,Entire rental unit
22218,Entire home/apt,2010.0,1.0,99.0,2.0,4.85,1.0,1.0,Entire rental unit
22219,Entire home/apt,2594.0,1.0,100.0,1.0,4.9,1.0,1.0,Entire rental unit
22220,Entire home/apt,2330.0,1.0,100.0,1.0,4.79,1.0,1.0,Entire rental unit
22221,Entire home/apt,863.0,0.0,100.0,1.0,4.58,1.0,1.0,Entire rental unit
22222,Entire home/apt,1560.0,0.0,99.0,1.0,4.4,1.0,1.0,Entire rental unit
22224,Entire home/apt,1167.0,1.0,97.0,1.0,5.0,1.0,1.0,Entire townhouse
22226,Entire home/apt,754.0,1.0,96.0,1.0,4.75,1.0,0.0,Entire rental unit
22228,Entire home/apt,728.0,0.0,98.0,1.0,4.5,1.0,0.0,Entire rental unit
22229,Entire home/apt,780.0,0.0,98.0,1.0,4.83,1.0,0.0,Entire rental unit
22231,Entire home/apt,728.0,0.0,98.0,1.0,5.0,1.0,0.0,Entire rental unit
22232,Entire home/apt,848.0,0.0,99.0,1.0,4.69,1.0,1.0,Entire condo
22233,Entire home/apt,1800.0,0.0,100.0,2.0,4.8,1.0,1.0,Entire rental unit
22234,Entire home/apt,1950.0,1.0,100.0,1.0,4.94,1.0,1.0,Entire condo
22235,Entire home/apt,3164.0,1.0,100.0,2.0,4.75,1.0,0.0,Entire rental unit
22237,Entire home/apt,1500.0,0.0,100.0,1.0,5.0,1.0,0.0,Entire rental unit
22238,Entire home/apt,5189.0,0.0,100.0,3.5,4.8,1.0,0.0,Entire home
22239,Entire home/apt,2010.0,1.0,99.0,2.5,4.93,1.0,0.0,Entire rental unit
22240,Entire home/apt,2300.0,1.0,99.0,2.0,4.97,1.0,0.0,Entire rental unit
22241,Entire home/apt,1114.0,0.0,100.0,2.0,5.0,1.0,1.0,Entire rental unit
22242,Entire home/apt,1114.0,0.0,97.0,2.0,4.43,1.0,1.0,Entire rental unit
22244,Entire home/apt,997.0,0.0,98.0,1.0,4.8,1.0,0.0,Entire rental unit
22246,Entire home/apt,1242.0,0.0,100.0,1.0,4.8,1.0,1.0,Entire rental unit
22248,Entire home/apt,1088.0,1.0,100.0,1.0,4.36,1.0,1.0,Entire rental unit
22250,Entire home/apt,1137.0,0.0,99.0,1.0,5.0,1.0,1.0,Entire rental unit
22252,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
22253,Entire home/apt,1023.0,0.0,98.0,1.0,5.0,1.0,0.0,Entire loft
22254,Entire home/apt,1300.0,0.0,97.0,1.0,4.9,1.0,0.0,Entire condo
22255,Entire home/apt,1114.0,0.0,98.0,1.0,5.0,1.0,0.0,Entire loft
22256,Entire home/apt,2113.0,0.0,97.0,2.5,4.88,1.0,1.0,Entire serviced apartment
22257,Entire home/apt,1350.0,1.0,89.0,1.0,4.94,1.0,0.0,Entire rental unit
22258,Entire home/apt,5546.0,1.0,100.0,2.0,5.0,1.0,1.0,Entire rental unit
22259,Entire home/apt,1200.0,0.0,100.0,2.0,4.4,1.0,0.0,Entire rental unit
22261,Entire home/apt,1114.0,0.0,100.0,1.0,5.0,1.0,1.0,Entire condo
22262,Entire home/apt,6229.0,1.0,100.0,4.0,4.89,1.0,1.0,Entire condo
22263,Entire home/apt,750.0,0.0,100.0,1.0,4.86,1.0,1.0,Entire rental unit
22268,Entire home/apt,527.0,0.0,100.0,1.0,5.0,1.0,0.0,Entire loft
22269,Entire home/apt,2039.0,1.0,98.0,1.0,4.9,1.0,1.0,Entire loft
22273,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
22274,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
22275,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
22276,Entire home/apt,1114.0,0.0,99.0,1.0,4.69,1.0,1.0,Entire rental unit
22277,Entire home/apt,848.0,1.0,97.0,1.0,4.73,1.0,1.0,Entire rental unit
22278,Entire home/apt,2069.0,1.0,98.0,2.0,4.83,1.0,0.0,Entire rental unit
22279,Entire home/apt,1556.0,0.0,100.0,1.0,4.7,1.0,0.0,Entire rental unit
22286,Entire home/apt,677.0,0.0,100.0,1.0,4.72,1.0,1.0,Entire loft
22287,Entire home/apt,1114.0,0.0,90.0,1.0,5.0,1.0,0.0,Entire rental unit
22288,Entire home/apt,1600.0,0.0,62.0,2.0,5.0,1.0,0.0,Entire rental unit
22291,Entire home/apt,4029.0,1.0,99.0,2.0,5.0,1.0,1.0,Entire rental unit
22292,Entire home/apt,7000.0,1.0,100.0,0.5,4.8,1.0,0.0,Entire rental unit
22293,Entire home/apt,16218.0,1.0,81.0,7.0,5.0,1.0,1.0,Entire home
22301,Entire home/apt,2023.0,1.0,99.0,2.0,4.77,1.0,0.0,Entire condo
22302,Entire home/apt,978.0,1.0,99.0,2.0,4.95,1.0,0.0,Entire rental unit
22303,Entire home/apt,13117.0,1.0,81.0,8.0,4.0,1.0,1.0,Entire home
22304,Entire home/apt,8940.0,1.0,81.0,6.0,4.36,1.0,1.0,Entire home
22306,Entire home/apt,2367.0,0.0,100.0,2.0,4.95,1.0,1.0,Entire rental unit
22307,Entire home/apt,1120.0,1.0,100.0,1.5,5.0,1.0,1.0,Entire rental unit
22308,Entire home/apt,1686.0,1.0,100.0,1.0,4.92,1.0,0.0,Entire loft
22311,Entire home/apt,1471.0,0.0,68.0,2.0,5.0,1.0,0.0,Entire rental unit
22312,Entire home/apt,2773.0,0.0,78.0,1.0,5.0,1.0,0.0,Entire rental unit
22313,Entire home/apt,750.0,0.0,58.0,1.0,4.6,1.0,0.0,Entire rental unit
22314,Entire home/apt,1000.0,0.0,59.0,1.0,5.0,1.0,0.0,Entire rental unit
22315,Entire home/apt,1114.0,0.0,99.0,1.0,4.93,1.0,1.0,Entire rental unit
22319,Entire home/apt,1271.0,0.0,96.0,2.0,5.0,1.0,0.0,Entire condo
22320,Entire home/apt,1114.0,0.0,99.0,2.0,5.0,1.0,1.0,Entire rental unit
22321,Entire home/apt,1137.0,0.0,99.0,1.0,5.0,1.0,1.0,Entire rental unit
22322,Entire home/apt,1106.0,0.0,99.0,1.0,4.25,1.0,1.0,Entire rental unit
22323,Entire home/apt,3656.0,0.0,99.0,2.0,4.57,1.0,1.0,Entire rental unit
22325,Entire home/apt,783.0,1.0,100.0,1.0,4.67,1.0,1.0,Entire rental unit
22326,Entire home/apt,860.0,1.0,99.0,1.0,4.84,1.0,0.0,Entire loft
22327,Entire home/apt,1114.0,0.0,89.0,1.0,4.0,1.0,1.0,Entire rental unit
22329,Entire home/apt,2893.0,0.0,84.0,1.0,5.0,1.0,0.0,Entire rental unit
22330,Entire home/apt,1085.0,0.0,90.0,2.0,4.6,1.0,1.0,Entire rental unit
22331,Entire home/apt,1288.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire loft
22332,Entire home/apt,998.0,1.0,98.0,1.0,4.5,1.0,0.0,Entire rental unit
22333,Entire home/apt,1114.0,1.0,99.0,1.0,4.82,1.0,1.0,Entire condo
22334,Entire home/apt,1120.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
22335,Entire home/apt,1550.0,1.0,100.0,1.0,4.86,1.0,0.0,Entire rental unit
22336,Entire home/apt,1500.0,1.0,100.0,2.0,4.5,1.0,1.0,Entire condo
22337,Entire home/apt,1397.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire rental unit
22338,Entire home/apt,864.0,1.0,100.0,1.0,4.82,1.0,1.0,Entire rental unit
22339,Entire home/apt,1200.0,0.0,44.0,1.0,4.5,1.0,0.0,Entire rental unit
22341,Entire home/apt,2002.0,0.0,95.0,1.0,4.8,1.0,0.0,Entire rental unit
22342,Entire home/apt,1114.0,0.0,33.0,1.0,1.0,1.0,0.0,Entire home
22343,Entire home/apt,1400.0,1.0,98.0,1.0,4.9,1.0,0.0,Entire loft
22344,Entire home/apt,496.0,1.0,100.0,1.0,4.78,1.0,1.0,Entire condo
22347,Entire home/apt,2500.0,0.0,81.0,1.0,4.86,1.0,0.0,Entire condo
22349,Entire home/apt,1837.0,1.0,100.0,1.0,4.95,1.0,0.0,Entire rental unit
22350,Entire home/apt,1114.0,1.0,81.0,1.0,4.75,1.0,1.0,Entire rental unit
22351,Entire home/apt,1330.0,1.0,81.0,1.0,5.0,1.0,1.0,Entire rental unit
22352,Entire home/apt,3242.0,1.0,81.0,1.0,4.5,1.0,1.0,Entire rental unit
22353,Entire home/apt,2107.0,1.0,100.0,1.0,4.8,1.0,0.0,Entire rental unit
22354,Entire home/apt,2489.0,1.0,81.0,1.0,5.0,1.0,1.0,Entire rental unit
22355,Entire home/apt,1114.0,1.0,81.0,1.0,5.0,1.0,1.0,Entire rental unit
22356,Entire home/apt,2219.0,1.0,81.0,1.0,3.5,1.0,1.0,Entire rental unit
22357,Entire home/apt,8479.0,1.0,100.0,3.0,5.0,1.0,1.0,Entire home
22358,Entire home/apt,1114.0,1.0,100.0,3.0,4.89,1.0,1.0,Entire rental unit
22360,Entire home/apt,1164.0,1.0,97.0,1.0,4.94,1.0,0.0,Entire rental unit
22362,Entire home/apt,700.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
22364,Entire home/apt,861.0,1.0,100.0,1.0,5.0,1.0,1.0,Entire loft
22365,Entire home/apt,1191.0,0.0,99.0,1.0,4.69,1.0,0.0,Entire rental unit
22368,Entire home/apt,1000.0,1.0,94.0,1.0,5.0,1.0,0.0,Entire rental unit
22369,Entire home/apt,1236.0,0.0,100.0,1.0,4.4,1.0,1.0,Entire rental unit
22370,Entire home/apt,900.0,0.0,95.0,2.0,4.92,1.0,0.0,Entire rental unit
22371,Entire home/apt,2000.0,1.0,75.0,1.0,4.8,1.0,0.0,Entire rental unit
22372,Entire home/apt,550.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
22373,Entire home/apt,999.0,0.0,100.0,1.5,4.0,1.0,0.0,Entire rental unit
22374,Entire home/apt,2200.0,0.0,63.0,2.0,4.8,1.0,0.0,Entire rental unit
22375,Entire home/apt,1500.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire condo
22376,Entire home/apt,1800.0,0.0,100.0,2.0,5.0,1.0,0.0,Entire rental unit
22377,Entire home/apt,1114.0,0.0,0.0,2.0,4.8,1.0,0.0,Entire rental unit
22378,Entire home/apt,782.0,0.0,94.0,1.0,5.0,1.0,0.0,Entire rental unit
22379,Entire home/apt,2548.0,0.0,99.0,1.0,5.0,1.0,1.0,Entire rental unit
22381,Entire home/apt,850.0,0.0,100.0,1.0,5.0,1.0,1.0,Entire rental unit
22382,Entire home/apt,2000.0,0.0,94.0,1.0,4.8,1.0,0.0,Entire rental unit
22386,Entire home/apt,1095.0,0.0,98.0,2.0,4.25,1.0,0.0,Entire rental unit
22400,Entire home/apt,2270.0,0.0,100.0,2.0,5.0,1.0,0.0,Entire rental unit
22403,Entire home/apt,913.0,1.0,94.0,1.0,4.8,1.0,0.0,Entire rental unit
22404,Entire home/apt,970.0,0.0,100.0,1.0,5.0,1.0,0.0,Entire condo
22406,Entire home/apt,1500.0,0.0,91.0,1.0,4.92,1.0,1.0,Entire rental unit
22407,Entire home/apt,676.0,0.0,100.0,1.0,1.0,1.0,1.0,Entire rental unit
22408,Entire home/apt,24000.0,1.0,100.0,4.5,3.33,1.0,1.0,Entire rental unit
22409,Entire home/apt,606.0,1.0,100.0,2.0,4.96,1.0,0.0,Entire rental unit
22411,Entire home/apt,2052.0,0.0,99.0,2.0,4.89,1.0,1.0,Entire rental unit
22412,Entire home/apt,2500.0,1.0,100.0,1.0,5.0,1.0,1.0,Entire condo
22414,Entire home/apt,1114.0,0.0,83.0,1.0,4.5,1.0,0.0,Entire rental unit
22415,Entire home/apt,1205.0,0.0,85.0,2.0,4.96,1.0,0.0,Entire condo
22416,Entire home/apt,3360.0,1.0,100.0,2.0,4.71,1.0,1.0,Entire home
22417,Entire home/apt,1704.0,1.0,100.0,3.0,4.82,1.0,1.0,Entire home
22418,Entire home/apt,4979.0,0.0,93.0,2.0,4.93,1.0,0.0,Entire rental unit
22420,Entire home/apt,2174.0,1.0,100.0,2.0,4.53,1.0,1.0,Entire rental unit
22422,Entire home/apt,980.0,0.0,100.0,1.0,4.43,1.0,1.0,Entire rental unit
22423,Entire home/apt,1114.0,0.0,100.0,1.0,4.8,1.0,0.0,Entire loft
22428,Entire home/apt,1198.0,1.0,96.0,1.0,5.0,1.0,1.0,Entire condo
22430,Entire home/apt,1225.0,1.0,100.0,1.0,4.83,1.0,1.0,Entire rental unit
22431,Entire home/apt,1165.0,1.0,97.0,1.0,4.0,1.0,1.0,Entire rental unit
22433,Entire home/apt,1658.0,1.0,100.0,2.0,4.93,1.0,1.0,Entire rental unit
22435,Entire home/apt,3550.0,1.0,100.0,2.5,5.0,1.0,0.0,Entire rental unit
22437,Entire home/apt,1529.0,1.0,93.0,1.0,4.97,1.0,0.0,Entire loft
22438,Entire home/apt,2000.0,0.0,89.0,1.0,4.8,1.0,0.0,Entire rental unit
22439,Entire home/apt,1114.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
22440,Entire home/apt,1800.0,1.0,94.0,1.0,5.0,1.0,0.0,Entire serviced apartment
22441,Entire home/apt,2123.0,1.0,100.0,1.5,4.94,1.0,1.0,Entire rental unit
22442,Entire home/apt,5274.0,0.0,100.0,3.5,4.8,1.0,0.0,Entire rental unit
22443,Entire home/apt,743.0,0.0,100.0,1.0,4.86,1.0,1.0,Entire guesthouse
22444,Entire home/apt,685.0,1.0,100.0,1.0,4.9,1.0,0.0,Entire rental unit
22445,Entire home/apt,999.0,0.0,100.0,1.5,5.0,1.0,1.0,Entire rental unit
22446,Entire home/apt,1056.0,1.0,100.0,1.0,4.62,1.0,1.0,Entire home
22447,Entire home/apt,1599.0,0.0,99.0,1.0,4.6,1.0,0.0,Entire rental unit
22448,Entire home/apt,880.0,0.0,0.0,2.0,4.8,0.0,0.0,Entire rental unit
22449,Entire home/apt,1000.0,0.0,82.0,1.0,3.6,1.0,0.0,Entire rental unit
22450,Entire home/apt,1560.0,0.0,99.0,1.0,4.4,1.0,1.0,Entire rental unit
22451,Entire home/apt,1457.0,0.0,80.0,2.0,4.71,1.0,0.0,Entire rental unit
22452,Entire home/apt,600.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
22454,Entire home/apt,2086.0,0.0,99.0,2.0,4.78,1.0,1.0,Entire condo
22457,Entire home/apt,786.0,0.0,100.0,1.0,5.0,1.0,1.0,Entire home
22458,Entire home/apt,1560.0,0.0,99.0,1.0,4.0,1.0,1.0,Entire rental unit
22459,Entire home/apt,1114.0,0.0,50.0,1.0,4.8,1.0,0.0,Entire rental unit
22460,Entire home/apt,1560.0,0.0,99.0,1.0,5.0,1.0,1.0,Entire rental unit
22461,Entire home/apt,500.0,1.0,93.0,1.0,5.0,1.0,0.0,Tiny home
22462,Entire home/apt,1600.0,1.0,90.0,2.5,4.83,1.0,0.0,Entire condo
22464,Entire home/apt,1766.0,1.0,100.0,1.0,4.69,1.0,1.0,Entire condo
22465,Entire home/apt,1023.0,0.0,97.0,1.0,4.85,1.0,1.0,Entire rental unit
22466,Entire home/apt,2721.0,0.0,92.0,2.0,4.73,1.0,0.0,Entire rental unit
22468,Entire home/apt,1486.0,1.0,100.0,1.0,5.0,1.0,1.0,Entire condo
22472,Entire home/apt,790.0,1.0,99.0,1.0,4.91,1.0,0.0,Entire serviced apartment
22474,Entire home/apt,2000.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
22475,Entire home/apt,1800.0,1.0,99.0,2.0,5.0,1.0,0.0,Entire loft
22478,Entire home/apt,1760.0,0.0,99.0,4.0,4.8,0.0,1.0,Entire rental unit
22479,Entire home/apt,1320.0,0.0,99.0,3.0,4.8,0.0,1.0,Entire rental unit
22480,Entire home/apt,880.0,0.0,99.0,2.0,4.8,0.0,1.0,Entire rental unit
22482,Entire home/apt,1500.0,1.0,93.0,1.0,5.0,1.0,1.0,Entire rental unit
22483,Entire home/apt,2000.0,0.0,99.0,2.0,4.29,1.0,1.0,Entire home
22485,Entire home/apt,1461.0,1.0,98.0,1.0,5.0,1.0,1.0,Entire loft
22488,Entire home/apt,2655.0,0.0,91.0,2.0,5.0,1.0,0.0,Entire rental unit
22490,Entire home/apt,455.0,1.0,100.0,1.0,4.81,1.0,1.0,Shipping container
22493,Entire home/apt,1471.0,1.0,100.0,1.0,4.94,1.0,1.0,Entire rental unit
22494,Entire home/apt,1090.0,1.0,100.0,1.0,4.94,1.0,0.0,Entire rental unit
22495,Entire home/apt,3193.0,1.0,100.0,2.0,5.0,1.0,1.0,Entire rental unit
22496,Entire home/apt,1017.0,0.0,100.0,2.0,4.77,1.0,1.0,Entire rental unit
22497,Entire home/apt,2386.0,1.0,97.0,1.0,4.56,1.0,1.0,Entire loft
22508,Entire home/apt,1486.0,0.0,100.0,1.0,5.0,1.0,0.0,Entire rental unit
22509,Entire home/apt,1920.0,0.0,97.0,1.0,5.0,1.0,0.0,Entire rental unit
22512,Entire home/apt,757.0,1.0,100.0,2.0,4.96,1.0,1.0,Entire rental unit
22514,Entire home/apt,2756.0,0.0,99.0,2.0,4.7,1.0,1.0,Entire rental unit
22515,Entire home/apt,526.0,0.0,98.0,1.0,3.74,1.0,1.0,Entire rental unit
22516,Entire home/apt,1250.0,0.0,78.0,1.0,4.8,1.0,0.0,Entire rental unit
22517,Entire home/apt,49999.0,0.0,99.0,1.0,4.8,1.0,1.0,Entire rental unit
22520,Entire home/apt,2066.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
22521,Entire home/apt,1709.0,1.0,100.0,1.0,5.0,1.0,1.0,Entire condo
22522,Entire home/apt,1500.0,1.0,98.0,2.0,4.95,1.0,0.0,Entire rental unit
22524,Entire home/apt,927.0,0.0,100.0,1.0,4.5,1.0,1.0,Entire rental unit
22525,Entire home/apt,202212.0,1.0,100.0,3.0,3.4,1.0,1.0,Entire rental unit
22526,Entire home/apt,1250.0,1.0,86.0,1.5,4.92,1.0,0.0,Entire rental unit
22527,Entire home/apt,1493.0,1.0,81.0,1.0,4.5,1.0,1.0,Entire rental unit
22530,Entire home/apt,1114.0,1.0,93.0,1.5,5.0,1.0,0.0,Entire rental unit
22531,Entire home/apt,800.0,0.0,100.0,1.0,4.8,1.0,0.0,Entire rental unit
22532,Entire home/apt,6000.0,1.0,100.0,2.0,4.8,1.0,0.0,Entire rental unit
22533,Entire home/apt,2450.0,0.0,0.0,2.0,4.8,1.0,0.0,Entire rental unit
22534,Entire home/apt,2300.0,0.0,100.0,3.5,4.48,1.0,1.0,Entire rental unit
22535,Entire home/apt,3000.0,0.0,79.0,3.0,5.0,1.0,0.0,Entire condo
22536,Entire home/apt,1800.0,1.0,96.0,2.0,4.85,1.0,0.0,Entire rental unit
22538,Entire home/apt,999.0,1.0,100.0,1.0,4.75,1.0,1.0,Entire condo
22540,Entire home/apt,2289.0,1.0,81.0,1.0,4.89,1.0,1.0,Entire rental unit
22541,Entire home/apt,950.0,0.0,99.0,1.0,4.0,1.0,1.0,Entire rental unit
22542,Entire home/apt,412.0,0.0,98.0,1.0,3.0,1.0,1.0,Entire rental unit
22543,Entire home/apt,745.0,0.0,98.0,0.0,5.0,1.0,1.0,Entire rental unit
22544,Entire home/apt,743.0,0.0,98.0,1.0,4.6,1.0,1.0,Entire rental unit
22545,Entire home/apt,725.0,0.0,98.0,0.0,5.0,1.0,1.0,Entire rental unit
22546,Entire home/apt,1350.0,0.0,100.0,1.0,4.8,1.0,1.0,Entire rental unit
22547,Entire home/apt,1461.0,1.0,100.0,2.0,4.87,1.0,1.0,Entire rental unit
22548,Entire home/apt,837.0,0.0,100.0,1.0,4.94,1.0,1.0,Entire rental unit
22549,Entire home/apt,1352.0,0.0,100.0,1.0,4.88,1.0,1.0,Entire rental unit
22551,Entire home/apt,1011.0,0.0,100.0,1.0,4.94,1.0,1.0,Entire condo
22552,Entire home/apt,3729.0,0.0,100.0,3.0,5.0,1.0,0.0,Entire rental unit
22553,Entire home/apt,1007.0,0.0,99.0,1.0,3.0,1.0,0.0,Entire rental unit
22554,Entire home/apt,1317.0,0.0,100.0,1.0,4.3,1.0,1.0,Entire rental unit
22555,Entire home/apt,980.0,0.0,100.0,1.0,4.5,1.0,0.0,Entire rental unit
22556,Entire home/apt,3040.0,1.0,99.0,2.0,4.95,1.0,1.0,Entire serviced apartment
22557,Entire home/apt,4325.0,1.0,100.0,2.0,4.86,1.0,0.0,Entire rental unit
